file_id,neighborhood,date,count,type,x,y
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,27,1,6285199.428314013,1838519.0465652018
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,1,6285050.33843239,1838378.2159846947
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,3,6285087.909133828,1838648.5139658626
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,2,6285157.494272911,1838792.860853607
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,7,1,6285088.936449218,1838793.181001605
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,2,1,6285059.798322181,1838937.9889024661
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,16,1,6285205.364237844,1838968.7595443067
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,2,1,6285105.350300088,1839173.6541747185
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,1,6285205.525207516,1839377.6139729766
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,3,1,6285061.343934334,1839541.829335832
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,3,6285204.2345358785,1839582.0475902713
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,2,1,6285218.683087744,1839685.766434139
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,2,6285056.819624998,1839677.0871767353
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,2,1,6285098.780638114,1839793.2577036424
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,2,1,6284933.549540008,1839696.5330564894
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,1,6284865.684037556,1839794.3462068352
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,2,6284777.572696136,1839744.4370273189
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,1,6284776.63471252,1839612.349733815
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,1,6284883.115925674,1839545.8066561862
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,3,6284869.604495018,1837643.1206426197
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,6,1,6284780.537476109,1837844.8191137922
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,3,1,6284626.990283979,1837848.6811808671
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,4,1,6284413.134539941,1837855.96991374
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,2,2,6284319.940565605,1837862.6951861363
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,2,6284329.391177257,1837648.7883444028
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,10,1,6284430.812090436,1837642.0246542466
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,1,6284395.233660015,1838038.465817637
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,2,1,6284302.977669294,1838177.2783835372
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,6,1,6284909.743484928,1838275.0862131433
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,2,2,6284894.808247382,1838489.0186667165
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,2,1,6284380.213729765,1838626.6584087242
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,5,1,6284408.9098370075,1838805.791676423
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,3,1,6284768.733489686,1838885.882425464
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,2,6284922.459345361,1838907.179842866
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,3,1,6284923.040001886,1838988.948167416
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,1,6284643.391080046,1838999.6891779264
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,2,1,6284801.0652276045,1839190.8003096275
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,1,6284933.433236223,1839293.9684989387
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,1,6284813.575452479,1839407.7496395612
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,2,6284311.330190063,1839353.484282833
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,2,1,6284315.7875005705,1839208.791635251
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,2,2,6284600.881021489,1839578.575021534
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,2,1,6284629.487796959,1839745.1285469944
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,1,6284304.822887849,1839595.682738683
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,1,6284165.607943798,1839300.6990920752
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,2,1,6283743.135419244,1839280.656654825
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,2,1,6283888.116039312,1838842.8190923631
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,3,1,6283729.977539016,1838972.5041936624
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,2,1,6284138.153203238,1838524.0024562096
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,2,6283730.7322200155,1838692.5921229369
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,1,6284059.376169683,1837857.6218774093
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,2,1,6283825.721245544,1837780.0869916119
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,1,6283247.629204209,1837858.267494145
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,2,6283578.783721658,1838149.209790799
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,1,6282535.096829604,1837927.6406800754
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,1,6283144.43093371,1838387.116099037
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,1,6283542.423638225,1838435.578209603
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,1,6282351.639135565,1838739.9176629302
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,32,1,6283578.368673877,1838863.1357746716
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,1,6283172.979988489,1839317.9145773235
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,1,6283035.0603551455,1839205.3371931734
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,1,6283183.306223997,1839613.5001021675
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,1,6282618.367423818,1839612.9931861109
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,1,6282339.294519433,1839318.6626414186
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,1,6282199.592889701,1839341.330292252
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,1,6282124.3667941205,1839174.99446743
Lb+y/BaXlGeofHZOffEDz70DORwkZWewkxkFLw==,east_village_south,2025-09-25,1,1,6282049.082977851,1839772.9035954343
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,1,6282050.324854112,1839379.2348249487
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,2,1,6282629.486866127,1839656.0678690325
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,1,6282483.764255214,1839368.4182468385
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,1,6282173.188404779,1838217.0566395773
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,1,6282194.9401634345,1838104.9731333328
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,1,6282342.253313176,1838114.1622444708
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,1,6282313.673988779,1837928.604964282
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,3,6285349.6134804925,1837638.4405269446
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,3,1,6285336.197882854,1837750.5006724193
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,2,2,6285336.634915134,1837852.9200652037
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,1,6285206.048716462,1837856.486656624
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,2,6285197.234551389,1837744.4888065357
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,3,3,6285188.515987127,1837654.8951986195
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,1,6284613.252590668,1837640.5040616223
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,29,1,6285362.380890157,1838025.6827082178
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,25,2,6285362.968152284,1838163.308767272
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,3,2,6285198.900736956,1838134.9627415268
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,3,6285057.541088397,1838218.575631253
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,6,1,6285208.110962532,1838339.7781663258
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,3,2,6285055.4315737365,1838375.4131133775
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,3,1,6285047.641703069,1838503.460715128
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,2,6285164.894247655,1838631.1579053297
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,2,1,6285081.546294745,1838634.5921190535
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,14,1,6285132.246123784,1838794.4822556598
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,7,2,6285210.405382002,1838877.4799784443
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,3,6285057.2753036665,1838807.494926687
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,2,2,6285063.32440566,1838922.7011697232
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,2,2,6284915.751768002,1838852.7005441193
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,2,1,6285377.278832186,1838912.2194293153
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,10,2,6285338.800122461,1839011.5472330016
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,9,1,6285058.135710968,1839009.1331062317
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,7,1,6284777.29375511,1838965.1111011428
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,1,6284638.5079680085,1839000.7071135782
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,1,6284511.840338965,1838620.18540821
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,1,6284393.133828138,1838802.9547893098
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,3,6284306.925211336,1838787.1931538098
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,4,1,6284368.766172616,1837650.7911289474
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,8,1,6284291.617551546,1837804.6382519768
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,2,6284043.724179251,1837667.7052290973
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,4,2,6284102.84211286,1837846.7756410807
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,3,6284142.809463787,1838096.3138940665
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,2,6284140.385832176,1838179.5374376273
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,9,1,6284152.047003881,1838307.5305309147
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,9,1,6284304.084501517,1838121.4671007106
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,25,1,6283743.206368068,1838222.2588459796
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,2,2,6283928.350039559,1838631.422480179
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,3,6284064.548307944,1838640.6427390103
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,1,6283858.923002861,1838641.2189713353
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,2,1,6283555.182078614,1838440.4295664318
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,1,6283738.0933201155,1838977.6252285352
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,1,6283888.226161972,1838996.4083708234
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,3,6283886.662937662,1839281.2700939286
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,1,6283884.307592344,1839380.4966676119
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,1,6284014.907448275,1839380.130682216
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,3,1,6284151.10571666,1839389.3509410473
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,2,6285345.450143839,1839267.5801411162
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,2,6285051.192590343,1839335.618281502
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,2,2,6284781.028483562,1839189.1457359355
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,6,1,6284778.8779971255,1839336.3813999866
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,2,1,6285142.193841333,1839172.1304057825
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,2,2,6285071.859128744,1839620.4177092207
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,2,6284916.305418798,1839633.6562010243
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,2,6284635.518091975,1839602.4366200336
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,2,2,6284783.568733688,1839784.4584564955
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,2,1,6284900.247673407,1839777.7301936673
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,4,1,6285058.498160141,1839745.2802787935
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,2,6285202.950645991,1839735.2735407078
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,1,6283609.309879598,1839403.6718151914
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,1,6283508.265310248,1839167.1072986163
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,1,6283320.268335311,1839391.6792311177
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,1,6283033.868938776,1839347.6727998755
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,2,1,6283307.467314316,1839647.7666476953
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,2,6283310.265988727,1839001.2286568966
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,40,1,6283596.323953793,1838965.219937526
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,8,1,6283539.766224384,1838734.9320422271
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,2,6283475.773713036,1838715.9075053162
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,1,6283445.781394175,1838850.4186145023
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,1,6283391.988727846,1838616.9223262556
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,1,1,6283320.90916284,1838239.4454884455
Ihb2daS4/mM4WM37GBXAMx6SpMfYd0RZUpJJ3w==,east_village_south,2025-12-17,2,1,6283358.89621125,1838024.8958678767
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,4,1,6283746.234824633,1841590.796238082
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,1,1,6284126.922939378,1840945.7587703436
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,3,1,6284605.111069974,1840560.2522293662
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,1,1,6285065.803167752,1840766.6391715065
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,3,1,6285342.308734398,1840531.359648581
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,1,2,6285351.947879424,1840396.4869363594
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,1,1,6284876.54837705,1840347.458170643
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,3,1,6284856.191346494,1839952.9242944303
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,1,2,6284628.338527842,1840065.7423271344
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,1,1,6284157.896757457,1839974.249923034
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,2,1,6283877.207151886,1840391.8403036136
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,1,1,6283737.946352688,1840561.9252768646
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,1,1,6283595.01160803,1840537.2280609715
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,1,1,6283281.011096053,1840565.3041545048
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,1,1,6283180.84679551,1840762.7839803917
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,1,1,6282974.633697351,1840563.3979593932
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,2,1,6282968.114763288,1840323.669887465
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,1,1,6282975.0885270275,1840176.3158255045
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,1,1,6283252.948056536,1840185.7689363009
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,1,1,6283251.594093674,1839941.0363025786
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,1,1,6282616.342987029,1840094.5971161523
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,1,1,6282703.802098781,1839947.08777134
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,3,1,6282761.7496897075,1840096.8138769672
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,1,1,6282407.341260651,1840329.7464018476
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,1,1,6282322.492266395,1840479.7480093082
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,1,2,6282416.41504842,1840561.9776493334
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,2,1,6282489.111491786,1840561.8373938545
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,1,2,6282207.758720731,1840859.5587293457
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,18,1,6282353.635165627,1840946.6827304314
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,3,3,6282358.247498927,1840841.7872977306
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,8,2,6282347.378734566,1840754.4028221841
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,3,2,6282445.844770154,1840719.2506706452
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,8,1,6282485.424826973,1840834.0500353246
VPnMZb55IRRsAJHXz+EOcoj60PeYjps1FIEkSg==,east_village,2025-09-25,9,1,6282623.111704743,1840848.7681823755
